2025-10-25 01:58:44 | SUCCESS  | 📄 Logger inicializado correctamente.
2025-10-25 02:29:16 | DEBUG    | 🧠 Enviando solicitud a Ollama: {'model': 'deepseek-coder:6.7b', 'messages': [{'role': 'user', 'content': 'hola como estas que sabes hacer '}, {'role': 'user', 'content': 'hola comoes tas '}], 'stream': False, 'options': {'temperature': 0.7, 'num_predict': 2048}}
2025-10-25 02:29:21 | WARNING  | ⚠️ Timeout con Ollama. Reintentando...
2025-10-25 02:29:23 | DEBUG    | 🧠 Enviando solicitud a Ollama: {'model': 'deepseek-coder:6.7b', 'messages': [{'role': 'user', 'content': 'hola como estas que sabes hacer '}, {'role': 'user', 'content': 'hola comoes tas '}], 'stream': False, 'options': {'temperature': 0.7, 'num_predict': 2048}}
2025-10-25 02:29:28 | WARNING  | ⚠️ Timeout con Ollama. Reintentando...
2025-10-25 02:29:28 | INFO     | 🔍 Buscando servidor Ollama activo...
2025-10-25 02:29:28 | SUCCESS  | ✅ Conectado a Ollama LAN (http://192.168.50.123:11434) (latencia: 0.00s)
2025-10-25 02:29:30 | DEBUG    | 🧠 Enviando solicitud a Ollama: {'model': 'deepseek-coder:6.7b', 'messages': [{'role': 'user', 'content': 'hola como estas que sabes hacer '}, {'role': 'user', 'content': 'hola comoes tas '}], 'stream': False, 'options': {'temperature': 0.7, 'num_predict': 2048}}
2025-10-25 02:29:35 | WARNING  | ⚠️ Timeout con Ollama. Reintentando...
2025-10-25 02:29:37 | DEBUG    | 🧠 Enviando solicitud a Ollama: {'model': 'deepseek-coder:6.7b', 'messages': [{'role': 'user', 'content': 'hola como estas que sabes hacer '}, {'role': 'user', 'content': 'hola comoes tas '}], 'stream': False, 'options': {'temperature': 0.7, 'num_predict': 2048}}
2025-10-25 02:29:42 | WARNING  | ⚠️ Timeout con Ollama. Reintentando...
2025-10-25 02:29:44 | DEBUG    | 🧠 Enviando solicitud a Ollama: {'model': 'deepseek-coder:6.7b', 'messages': [{'role': 'user', 'content': 'hola como estas que sabes hacer '}, {'role': 'user', 'content': 'hola comoes tas '}], 'stream': False, 'options': {'temperature': 0.7, 'num_predict': 2048}}
2025-10-25 02:29:49 | WARNING  | ⚠️ Timeout con Ollama. Reintentando...
2025-10-25 02:29:51 | DEBUG    | 🧠 Enviando solicitud a Ollama: {'model': 'deepseek-coder:6.7b', 'messages': [{'role': 'user', 'content': 'hola como estas que sabes hacer '}, {'role': 'user', 'content': 'hola comoes tas '}], 'stream': False, 'options': {'temperature': 0.7, 'num_predict': 2048}}
2025-10-25 02:29:56 | WARNING  | ⚠️ Timeout con Ollama. Reintentando...
2025-10-25 02:29:58 | DEBUG    | 🧠 Enviando solicitud a Ollama: {'model': 'deepseek-coder:6.7b', 'messages': [{'role': 'user', 'content': 'hola como estas que sabes hacer '}, {'role': 'user', 'content': 'hola comoes tas '}], 'stream': False, 'options': {'temperature': 0.7, 'num_predict': 2048}}
2025-10-25 02:30:03 | WARNING  | ⚠️ Timeout con Ollama. Reintentando...
2025-10-25 02:30:05 | DEBUG    | 🧠 Enviando solicitud a Ollama: {'model': 'deepseek-coder:6.7b', 'messages': [{'role': 'user', 'content': 'hola como estas que sabes hacer '}, {'role': 'user', 'content': 'hola comoes tas '}], 'stream': False, 'options': {'temperature': 0.7, 'num_predict': 2048}}
2025-10-25 02:30:10 | WARNING  | ⚠️ Timeout con Ollama. Reintentando...
2025-10-25 02:30:12 | DEBUG    | 🧠 Enviando solicitud a Ollama: {'model': 'deepseek-coder:6.7b', 'messages': [{'role': 'user', 'content': 'hola como estas que sabes hacer '}, {'role': 'user', 'content': 'hola comoes tas '}], 'stream': False, 'options': {'temperature': 0.7, 'num_predict': 2048}}
2025-10-25 02:30:17 | WARNING  | ⚠️ Timeout con Ollama. Reintentando...
2025-10-25 02:30:19 | DEBUG    | 🧠 Enviando solicitud a Ollama: {'model': 'deepseek-coder:6.7b', 'messages': [{'role': 'user', 'content': 'hola como estas que sabes hacer '}, {'role': 'user', 'content': 'hola comoes tas '}], 'stream': False, 'options': {'temperature': 0.7, 'num_predict': 2048}}
2025-10-25 02:30:24 | WARNING  | ⚠️ Timeout con Ollama. Reintentando...
2025-10-25 02:30:26 | DEBUG    | 🧠 Enviando solicitud a Ollama: {'model': 'deepseek-coder:6.7b', 'messages': [{'role': 'user', 'content': 'hola como estas que sabes hacer '}, {'role': 'user', 'content': 'hola comoes tas '}], 'stream': False, 'options': {'temperature': 0.7, 'num_predict': 2048}}
2025-10-25 02:30:31 | WARNING  | ⚠️ Timeout con Ollama. Reintentando...
2025-10-25 02:30:31 | INFO     | 🔍 Buscando servidor Ollama activo...
2025-10-25 02:30:31 | SUCCESS  | ✅ Conectado a Ollama LAN (http://192.168.50.123:11434) (latencia: 0.00s)
2025-10-25 02:30:33 | DEBUG    | 🧠 Enviando solicitud a Ollama: {'model': 'deepseek-coder:6.7b', 'messages': [{'role': 'user', 'content': 'hola como estas que sabes hacer '}, {'role': 'user', 'content': 'hola comoes tas '}], 'stream': False, 'options': {'temperature': 0.7, 'num_predict': 2048}}
2025-10-25 02:30:38 | WARNING  | ⚠️ Timeout con Ollama. Reintentando...
2025-10-25 02:30:40 | DEBUG    | 🧠 Enviando solicitud a Ollama: {'model': 'deepseek-coder:6.7b', 'messages': [{'role': 'user', 'content': 'hola como estas que sabes hacer '}, {'role': 'user', 'content': 'hola comoes tas '}], 'stream': False, 'options': {'temperature': 0.7, 'num_predict': 2048}}
2025-10-25 02:30:45 | WARNING  | ⚠️ Timeout con Ollama. Reintentando...
2025-10-25 02:30:47 | DEBUG    | 🧠 Enviando solicitud a Ollama: {'model': 'deepseek-coder:6.7b', 'messages': [{'role': 'user', 'content': 'hola como estas que sabes hacer '}, {'role': 'user', 'content': 'hola comoes tas '}], 'stream': False, 'options': {'temperature': 0.7, 'num_predict': 2048}}
2025-10-25 02:30:52 | WARNING  | ⚠️ Timeout con Ollama. Reintentando...
2025-10-25 02:30:54 | DEBUG    | 🧠 Enviando solicitud a Ollama: {'model': 'deepseek-coder:6.7b', 'messages': [{'role': 'user', 'content': 'hola como estas que sabes hacer '}, {'role': 'user', 'content': 'hola comoes tas '}], 'stream': False, 'options': {'temperature': 0.7, 'num_predict': 2048}}
2025-10-25 02:30:59 | WARNING  | ⚠️ Timeout con Ollama. Reintentando...
2025-10-25 02:31:01 | DEBUG    | 🧠 Enviando solicitud a Ollama: {'model': 'deepseek-coder:6.7b', 'messages': [{'role': 'user', 'content': 'hola como estas que sabes hacer '}, {'role': 'user', 'content': 'hola comoes tas '}], 'stream': False, 'options': {'temperature': 0.7, 'num_predict': 2048}}
2025-10-25 02:31:06 | WARNING  | ⚠️ Timeout con Ollama. Reintentando...
2025-10-25 02:31:08 | DEBUG    | 🧠 Enviando solicitud a Ollama: {'model': 'deepseek-coder:6.7b', 'messages': [{'role': 'user', 'content': 'hola como estas que sabes hacer '}, {'role': 'user', 'content': 'hola comoes tas '}], 'stream': False, 'options': {'temperature': 0.7, 'num_predict': 2048}}
2025-10-25 02:31:13 | WARNING  | ⚠️ Timeout con Ollama. Reintentando...
2025-10-25 02:31:15 | DEBUG    | 🧠 Enviando solicitud a Ollama: {'model': 'deepseek-coder:6.7b', 'messages': [{'role': 'user', 'content': 'hola como estas que sabes hacer '}, {'role': 'user', 'content': 'hola comoes tas '}], 'stream': False, 'options': {'temperature': 0.7, 'num_predict': 2048}}
2025-10-25 02:31:20 | WARNING  | ⚠️ Timeout con Ollama. Reintentando...
2025-10-25 02:31:22 | DEBUG    | 🧠 Enviando solicitud a Ollama: {'model': 'deepseek-coder:6.7b', 'messages': [{'role': 'user', 'content': 'hola como estas que sabes hacer '}, {'role': 'user', 'content': 'hola comoes tas '}], 'stream': False, 'options': {'temperature': 0.7, 'num_predict': 2048}}
2025-10-25 02:31:27 | WARNING  | ⚠️ Timeout con Ollama. Reintentando...
2025-10-25 02:31:29 | DEBUG    | 🧠 Enviando solicitud a Ollama: {'model': 'deepseek-coder:6.7b', 'messages': [{'role': 'user', 'content': 'hola como estas que sabes hacer '}, {'role': 'user', 'content': 'hola comoes tas '}], 'stream': False, 'options': {'temperature': 0.7, 'num_predict': 2048}}
2025-10-25 02:31:34 | WARNING  | ⚠️ Timeout con Ollama. Reintentando...
2025-10-25 02:31:34 | INFO     | 🔍 Buscando servidor Ollama activo...
2025-10-25 02:31:34 | SUCCESS  | ✅ Conectado a Ollama LAN (http://192.168.50.123:11434) (latencia: 0.00s)
2025-10-25 02:31:36 | DEBUG    | 🧠 Enviando solicitud a Ollama: {'model': 'deepseek-coder:6.7b', 'messages': [{'role': 'user', 'content': 'hola como estas que sabes hacer '}, {'role': 'user', 'content': 'hola comoes tas '}], 'stream': False, 'options': {'temperature': 0.7, 'num_predict': 2048}}
2025-10-25 02:31:41 | WARNING  | ⚠️ Timeout con Ollama. Reintentando...
2025-10-25 02:31:43 | DEBUG    | 🧠 Enviando solicitud a Ollama: {'model': 'deepseek-coder:6.7b', 'messages': [{'role': 'user', 'content': 'hola como estas que sabes hacer '}, {'role': 'user', 'content': 'hola comoes tas '}], 'stream': False, 'options': {'temperature': 0.7, 'num_predict': 2048}}
2025-10-25 02:31:48 | WARNING  | ⚠️ Timeout con Ollama. Reintentando...
2025-10-25 02:31:50 | DEBUG    | 🧠 Enviando solicitud a Ollama: {'model': 'deepseek-coder:6.7b', 'messages': [{'role': 'user', 'content': 'hola como estas que sabes hacer '}, {'role': 'user', 'content': 'hola comoes tas '}], 'stream': False, 'options': {'temperature': 0.7, 'num_predict': 2048}}
2025-10-25 02:31:55 | WARNING  | ⚠️ Timeout con Ollama. Reintentando...
2025-10-25 02:31:57 | DEBUG    | 🧠 Enviando solicitud a Ollama: {'model': 'deepseek-coder:6.7b', 'messages': [{'role': 'user', 'content': 'hola como estas que sabes hacer '}, {'role': 'user', 'content': 'hola comoes tas '}], 'stream': False, 'options': {'temperature': 0.7, 'num_predict': 2048}}
2025-10-25 02:32:02 | WARNING  | ⚠️ Timeout con Ollama. Reintentando...
2025-10-25 02:32:04 | DEBUG    | 🧠 Enviando solicitud a Ollama: {'model': 'deepseek-coder:6.7b', 'messages': [{'role': 'user', 'content': 'hola como estas que sabes hacer '}, {'role': 'user', 'content': 'hola comoes tas '}], 'stream': False, 'options': {'temperature': 0.7, 'num_predict': 2048}}
2025-10-25 02:32:09 | WARNING  | ⚠️ Timeout con Ollama. Reintentando...
2025-10-25 02:32:11 | DEBUG    | 🧠 Enviando solicitud a Ollama: {'model': 'deepseek-coder:6.7b', 'messages': [{'role': 'user', 'content': 'hola como estas que sabes hacer '}, {'role': 'user', 'content': 'hola comoes tas '}], 'stream': False, 'options': {'temperature': 0.7, 'num_predict': 2048}}
2025-10-25 02:32:16 | WARNING  | ⚠️ Timeout con Ollama. Reintentando...
2025-10-25 02:32:18 | DEBUG    | 🧠 Enviando solicitud a Ollama: {'model': 'deepseek-coder:6.7b', 'messages': [{'role': 'user', 'content': 'hola como estas que sabes hacer '}, {'role': 'user', 'content': 'hola comoes tas '}], 'stream': False, 'options': {'temperature': 0.7, 'num_predict': 2048}}
2025-10-25 02:32:23 | WARNING  | ⚠️ Timeout con Ollama. Reintentando...
2025-10-25 02:32:25 | DEBUG    | 🧠 Enviando solicitud a Ollama: {'model': 'deepseek-coder:6.7b', 'messages': [{'role': 'user', 'content': 'hola como estas que sabes hacer '}, {'role': 'user', 'content': 'hola comoes tas '}], 'stream': False, 'options': {'temperature': 0.7, 'num_predict': 2048}}
2025-10-25 02:32:30 | WARNING  | ⚠️ Timeout con Ollama. Reintentando...
2025-10-25 02:32:32 | DEBUG    | 🧠 Enviando solicitud a Ollama: {'model': 'deepseek-coder:6.7b', 'messages': [{'role': 'user', 'content': 'hola como estas que sabes hacer '}, {'role': 'user', 'content': 'hola comoes tas '}], 'stream': False, 'options': {'temperature': 0.7, 'num_predict': 2048}}
2025-10-25 02:32:37 | WARNING  | ⚠️ Timeout con Ollama. Reintentando...
2025-10-25 02:32:37 | INFO     | 🔍 Buscando servidor Ollama activo...
2025-10-25 02:32:37 | SUCCESS  | ✅ Conectado a Ollama LAN (http://192.168.50.123:11434) (latencia: 0.00s)
2025-10-25 02:32:39 | DEBUG    | 🧠 Enviando solicitud a Ollama: {'model': 'deepseek-coder:6.7b', 'messages': [{'role': 'user', 'content': 'hola como estas que sabes hacer '}, {'role': 'user', 'content': 'hola comoes tas '}], 'stream': False, 'options': {'temperature': 0.7, 'num_predict': 2048}}
2025-10-25 02:32:44 | WARNING  | ⚠️ Timeout con Ollama. Reintentando...
2025-10-25 02:32:46 | DEBUG    | 🧠 Enviando solicitud a Ollama: {'model': 'deepseek-coder:6.7b', 'messages': [{'role': 'user', 'content': 'hola como estas que sabes hacer '}, {'role': 'user', 'content': 'hola comoes tas '}], 'stream': False, 'options': {'temperature': 0.7, 'num_predict': 2048}}
2025-10-25 02:32:51 | WARNING  | ⚠️ Timeout con Ollama. Reintentando...
2025-10-25 02:32:53 | DEBUG    | 🧠 Enviando solicitud a Ollama: {'model': 'deepseek-coder:6.7b', 'messages': [{'role': 'user', 'content': 'hola como estas que sabes hacer '}, {'role': 'user', 'content': 'hola comoes tas '}], 'stream': False, 'options': {'temperature': 0.7, 'num_predict': 2048}}
2025-10-25 02:32:58 | WARNING  | ⚠️ Timeout con Ollama. Reintentando...
2025-10-25 02:33:00 | DEBUG    | 🧠 Enviando solicitud a Ollama: {'model': 'deepseek-coder:6.7b', 'messages': [{'role': 'user', 'content': 'hola como estas que sabes hacer '}, {'role': 'user', 'content': 'hola comoes tas '}], 'stream': False, 'options': {'temperature': 0.7, 'num_predict': 2048}}
2025-10-25 02:33:05 | WARNING  | ⚠️ Timeout con Ollama. Reintentando...
2025-10-25 02:33:07 | DEBUG    | 🧠 Enviando solicitud a Ollama: {'model': 'deepseek-coder:6.7b', 'messages': [{'role': 'user', 'content': 'hola como estas que sabes hacer '}, {'role': 'user', 'content': 'hola comoes tas '}], 'stream': False, 'options': {'temperature': 0.7, 'num_predict': 2048}}
2025-10-25 02:33:12 | WARNING  | ⚠️ Timeout con Ollama. Reintentando...
2025-10-25 02:33:14 | DEBUG    | 🧠 Enviando solicitud a Ollama: {'model': 'deepseek-coder:6.7b', 'messages': [{'role': 'user', 'content': 'hola como estas que sabes hacer '}, {'role': 'user', 'content': 'hola comoes tas '}], 'stream': False, 'options': {'temperature': 0.7, 'num_predict': 2048}}
2025-10-25 02:33:19 | WARNING  | ⚠️ Timeout con Ollama. Reintentando...
2025-10-25 02:33:21 | DEBUG    | 🧠 Enviando solicitud a Ollama: {'model': 'deepseek-coder:6.7b', 'messages': [{'role': 'user', 'content': 'hola como estas que sabes hacer '}, {'role': 'user', 'content': 'hola comoes tas '}], 'stream': False, 'options': {'temperature': 0.7, 'num_predict': 2048}}
2025-10-25 02:33:26 | WARNING  | ⚠️ Timeout con Ollama. Reintentando...
2025-10-25 02:33:28 | DEBUG    | 🧠 Enviando solicitud a Ollama: {'model': 'deepseek-coder:6.7b', 'messages': [{'role': 'user', 'content': 'hola como estas que sabes hacer '}, {'role': 'user', 'content': 'hola comoes tas '}], 'stream': False, 'options': {'temperature': 0.7, 'num_predict': 2048}}
2025-10-25 02:33:33 | WARNING  | ⚠️ Timeout con Ollama. Reintentando...
2025-10-25 02:33:35 | DEBUG    | 🧠 Enviando solicitud a Ollama: {'model': 'deepseek-coder:6.7b', 'messages': [{'role': 'user', 'content': 'hola como estas que sabes hacer '}, {'role': 'user', 'content': 'hola comoes tas '}], 'stream': False, 'options': {'temperature': 0.7, 'num_predict': 2048}}
2025-10-25 02:33:40 | WARNING  | ⚠️ Timeout con Ollama. Reintentando...
2025-10-25 02:33:40 | INFO     | 🔍 Buscando servidor Ollama activo...
2025-10-25 02:33:40 | SUCCESS  | ✅ Conectado a Ollama LAN (http://192.168.50.123:11434) (latencia: 0.00s)
2025-10-25 02:33:42 | DEBUG    | 🧠 Enviando solicitud a Ollama: {'model': 'deepseek-coder:6.7b', 'messages': [{'role': 'user', 'content': 'hola como estas que sabes hacer '}, {'role': 'user', 'content': 'hola comoes tas '}], 'stream': False, 'options': {'temperature': 0.7, 'num_predict': 2048}}
2025-10-25 02:33:47 | WARNING  | ⚠️ Timeout con Ollama. Reintentando...
2025-10-25 02:33:50 | DEBUG    | 🧠 Enviando solicitud a Ollama: {'model': 'deepseek-coder:6.7b', 'messages': [{'role': 'user', 'content': 'hola como estas que sabes hacer '}, {'role': 'user', 'content': 'hola comoes tas '}], 'stream': False, 'options': {'temperature': 0.7, 'num_predict': 2048}}
2025-10-25 02:33:55 | WARNING  | ⚠️ Timeout con Ollama. Reintentando...
2025-10-25 02:33:57 | DEBUG    | 🧠 Enviando solicitud a Ollama: {'model': 'deepseek-coder:6.7b', 'messages': [{'role': 'user', 'content': 'hola como estas que sabes hacer '}, {'role': 'user', 'content': 'hola comoes tas '}], 'stream': False, 'options': {'temperature': 0.7, 'num_predict': 2048}}
2025-10-25 02:34:02 | WARNING  | ⚠️ Timeout con Ollama. Reintentando...
2025-10-25 02:34:04 | DEBUG    | 🧠 Enviando solicitud a Ollama: {'model': 'deepseek-coder:6.7b', 'messages': [{'role': 'user', 'content': 'hola como estas que sabes hacer '}, {'role': 'user', 'content': 'hola comoes tas '}], 'stream': False, 'options': {'temperature': 0.7, 'num_predict': 2048}}
2025-10-25 02:34:09 | WARNING  | ⚠️ Timeout con Ollama. Reintentando...
2025-10-25 02:34:11 | DEBUG    | 🧠 Enviando solicitud a Ollama: {'model': 'deepseek-coder:6.7b', 'messages': [{'role': 'user', 'content': 'hola como estas que sabes hacer '}, {'role': 'user', 'content': 'hola comoes tas '}], 'stream': False, 'options': {'temperature': 0.7, 'num_predict': 2048}}
2025-10-25 02:34:16 | WARNING  | ⚠️ Timeout con Ollama. Reintentando...
2025-10-25 02:34:18 | DEBUG    | 🧠 Enviando solicitud a Ollama: {'model': 'deepseek-coder:6.7b', 'messages': [{'role': 'user', 'content': 'hola como estas que sabes hacer '}, {'role': 'user', 'content': 'hola comoes tas '}], 'stream': False, 'options': {'temperature': 0.7, 'num_predict': 2048}}
2025-10-25 02:34:23 | WARNING  | ⚠️ Timeout con Ollama. Reintentando...
2025-10-25 02:34:25 | DEBUG    | 🧠 Enviando solicitud a Ollama: {'model': 'deepseek-coder:6.7b', 'messages': [{'role': 'user', 'content': 'hola como estas que sabes hacer '}, {'role': 'user', 'content': 'hola comoes tas '}], 'stream': False, 'options': {'temperature': 0.7, 'num_predict': 2048}}
2025-10-25 02:34:30 | WARNING  | ⚠️ Timeout con Ollama. Reintentando...
2025-10-25 02:34:32 | DEBUG    | 🧠 Enviando solicitud a Ollama: {'model': 'deepseek-coder:6.7b', 'messages': [{'role': 'user', 'content': 'hola como estas que sabes hacer '}, {'role': 'user', 'content': 'hola comoes tas '}], 'stream': False, 'options': {'temperature': 0.7, 'num_predict': 2048}}
2025-10-25 02:34:37 | WARNING  | ⚠️ Timeout con Ollama. Reintentando...
2025-10-25 02:34:39 | DEBUG    | 🧠 Enviando solicitud a Ollama: {'model': 'deepseek-coder:6.7b', 'messages': [{'role': 'user', 'content': 'hola como estas que sabes hacer '}, {'role': 'user', 'content': 'hola comoes tas '}], 'stream': False, 'options': {'temperature': 0.7, 'num_predict': 2048}}
2025-10-25 02:34:44 | WARNING  | ⚠️ Timeout con Ollama. Reintentando...
2025-10-25 02:34:44 | INFO     | 🔍 Buscando servidor Ollama activo...
